Key,SourceString,Context
"BuildObject_Bits_Door3BDE_A_Name","Массивная деревянная створка ворот","Массивная деревянная створка ворот"
"BuildObject_Bits_Door3CCE_A_Name","Двойная дверь из бревен с окном","Двойная деревянная дверь с окном"
"BuildObject_Bits_Set_26degrees_T01_Name","Сет стройки 26 градусов","Сет стройки 26 градусов"
"BuildObject_Bits_Set_45degrees_T01_Name","Сет стройки 45 градусов","Сет стройки 45 градусов"
"BuildObject_Bits_Set_Decorations_Name","Сет декораций","Сет декораций"
"BuildObject_Bits_WindowAAE_B_Name","Окно \""Шарм старого города\""","Окно \""Шарм старого города\"""
"BuildingBrush_Floor_2x2_Name","NOT USEDFloor","Пол 2х2 с основанием"
"BuildingBrush_Floor_4x4_Name","NOT USEDBig floor","Пол 4х4"
"BuildingBrush_Roof26_4x4_Name","Скат крыши 4х4 26°","Скат крыши 4х4 26° "
"BuildingBrush_Roof45_4x4_Name","Скат крыши 4х4 45°","Скат крыши 4х4 45°"
"BuildingBrush_Shack_6x6_Name","Хижина","Хижина"
"BuildingBrush_SticksWall_4x4_Name","NOT USEDWall","Стена 4х4"
"BuildingBrush_Wall_2x2_Name","NOT USEDWall","Стена 2x2"
"BuildingBrush_WoodenWall_4x4_Name","NOT USEDWall","Стена из досок 4х4"
"BuildingBrush_Archipelago_Fort_1_Name","NOT USEDFort 1",""
"BuildingBrush_Archipelago_Fort_2_Name","NOT USEDFort 2",""
"BuildingBrush_Blockhaus_Name","NOT USEDBlockhaus",""
"BuildingBrush_ShackOnPillar_Name","NOT USEDShack on pillar",""
"BuildingBrush_ShelterForMaterials_Name","NOT USEDShelter for materials",""
"BuildingBrush_SimpleBarracks_Name","NOT USEDSimple barracks",""
"BuildingBrush_Stockade_4x3_Name","NOT USEDStockade wall 4x3",""
"BuildingBrush_Stockade_Gate_Name","NOT USEDStockade gate",""
"BuildingBrush_Stockade_RoundedCorner_Name","NOT USEDStockade rounded corner",""
"BuildingBrush_Stockade_WallWithDeck_Name","NOT USEDStockade wall with deck",""
